gene_id,cancer_cohort,effect_size,effect_size_label,adjusted_p_value,de_score,cancer_association_raw_score,cancer_association_score,cancer_association_availability,clinical_category,clinical_direction,clinical_score,clinical_availability,cross_cancer_cohort_count,cross_cancer_score,cross_cancer_availability,functional_description,pathway_count,final_score,rank,scoring_version
ACAT1,TCGA-BRCA,-0.7731216835388395,log2_fold_change,1.183836024843614e-16,0.6545094033527609,0.020172,0.020172,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,acetyl-CoA acetyltransferase 1,6,0.4186703508381902,4694,1.0
RRAS,TCGA-BRCA,-0.7491718090805897,log2_fold_change,2.4040628928117263e-14,0.6414108033407439,0.033241,0.033241,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RAS related,2,0.41866295083518595,4695,1.0
SAR1A,TCGA-BRCA,-0.2031298581458198,log2_fold_change,5.4721314740482456e-05,0.16307156161749684,0.011471,0.011471,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,secretion associated Ras related GTPase 1A,0,0.4186356404043742,4696,1.0
GRAMD1C,TCGA-BRCA,-0.787633865886229,log2_fold_change,9.49693456646068e-08,0.6635222015261671,0.010546,0.010546,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,GRAM domain containing 1C,0,0.4185170503815418,4697,1.0
C15orf63,TCGA-BRCA,0.81032411601017,log2_fold_change,1.185348705975679e-25,0.6740371327284744,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4185092831821186,4698,1.0
CORO1B,TCGA-BRCA,0.8044653800636521,log2_fold_change,8.046713164829747e-24,0.6712131226341405,0.002775,0.002775,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,coronin 1B,0,0.4184970306585351,4699,1.0
HPDL,TCGA-BRCA,0.7801593396663957,log2_fold_change,2.4605462433788087e-08,0.6587754611548399,0.015146,0.015146,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,4-hydroxyphenylpyruvate dioxygenase like,1,0.41848036528870997,4700,1.0
MAGEB4,TCGA-BRCA,-0.7373140198947689,log2_fold_change,3.152258642201965e-09,0.6345610767289551,0.039356,0.039356,available,,,0.0,no_support,3,1.0,available,MAGE family member B4,0,0.41847926918223877,4701,1.0
SEPT3,TCGA-BRCA,0.8099328543555782,log2_fold_change,1.0436278265502825e-05,0.6737367061226942,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41843417653067355,4702,1.0
MORC4,TCGA-BRCA,-0.148564608421692,log2_fold_change,0.0048620164201655,0.10136393679024214,0.072337,0.072337,available,potential prognostic - unfavorable,unfavorable,0.5,available,3,1.0,available,MORC family CW-type zinc finger 4,0,0.4184252341975605,4703,1.0
CD79B,TCGA-BRCA,-0.7874565289705577,log2_fold_change,5.942611280399341e-16,0.663341945562699,0.010343,0.010343,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,CD79b molecule,4,0.41842123639067474,4704,1.0
TTC33,TCGA-BRCA,-0.8090999080426684,log2_fold_change,1.1560298222905422e-43,0.6734963648380701,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tetratricopeptide repeat domain 33,0,0.4183740912095175,4705,1.0
YWHAZ,TCGA-BRCA,0.6443971109405222,log2_fold_change,7.244041751233923e-38,0.5798834344769572,0.093576,0.093576,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,16,0.41836485861923933,4706,1.0
WDR4,TCGA-BRCA,0.6479600569335835,log2_fold_change,5.516815861980151e-24,0.582346932644355,0.091071,0.091071,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,WDR4 tRNA N7-guanosine methyltransferase non-catalytic subunit,1,0.41835448316108875,4707,1.0
PDXDC1,TCGA-BRCA,0.8010598898111283,log2_fold_change,3.3746690635814156e-67,0.6695307336417713,0.0037,0.0037,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,pyridoxal dependent decarboxylase domain containing 1,0,0.41830768341044283,4708,1.0
PTOV1,TCGA-BRCA,0.6622188232660058,log2_fold_change,1.4572014758009844e-27,0.590999218890825,0.081991,0.081991,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,PTOV1 extended AT-hook containing adaptor protein,0,0.41824755472270625,4709,1.0
RAD54L2,TCGA-BRCA,-0.7986359577156179,log2_fold_change,1.2871707651617827e-14,0.6679685152917142,0.00481,0.00481,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RAD54 like 2,0,0.41819462882292857,4710,1.0
CCDC153,TCGA-BRCA,0.8074913728030193,log2_fold_change,1.1054245282677254e-14,0.6725950850207294,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41814877125518235,4711,1.0
RBM47,TCGA-BRCA,0.6587980321130988,log2_fold_change,4.864113950839758e-10,0.5889563179715196,0.08352,0.08352,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,RNA binding motif protein 47,0,0.4181190794928799,4712,1.0
POLN,TCGA-BRCA,-0.7784897143725313,log2_fold_change,3.4645915166031144e-14,0.6574535840894069,0.014986,0.014986,available,,,0.0,no_support,3,1.0,available,DNA polymerase nu,1,0.4181098960223517,4713,1.0
LOC100130148,TCGA-BRCA,0.8065366629883737,log2_fold_change,2.2477638727593362e-08,0.6723547437361053,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4180886859340263,4714,1.0
POPDC2,TCGA-BRCA,-0.7969150098354376,log2_fold_change,1.1080945578677516e-17,0.6671273207955296,0.004975,0.004975,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,popeye domain cAMP effector 2,0,0.41802558019888236,4715,1.0
MFSD10,TCGA-BRCA,0.8057823657822745,log2_fold_change,8.289832646014447e-28,0.6718740611668569,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4179685152917142,4716,1.0
FAM53A,TCGA-BRCA,0.6666177805498243,log2_fold_change,9.242406355322134e-17,0.5941236555909392,0.077705,0.077705,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,family with sequence similarity 53 member A,0,0.4179571638977348,4717,1.0
BANF1,TCGA-BRCA,0.746327142605832,log2_fold_change,2.583705472534064e-40,0.6400288409541549,0.031671,0.031671,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,barrier to autointegration nuclear assembly factor 1,8,0.41792496023853876,4718,1.0
BSG,TCGA-BRCA,0.6099001647235696,log2_fold_change,9.110004688498912e-22,0.5559694766568527,0.115727,0.115727,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,basigin (Ok blood group),6,0.4179241191642132,4719,1.0
ECHDC2,TCGA-BRCA,-0.8049815965392053,log2_fold_change,4.65882203723441e-30,0.6714534639187646,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,enoyl-CoA hydratase domain containing 2,0,0.41786336597969115,4720,1.0
RNF38,TCGA-BRCA,-0.7988080506644888,log2_fold_change,2.79373679274341e-46,0.6680886859340264,0.00333,0.00333,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ring finger protein 38,0,0.41785467148350663,4721,1.0
VPS72,TCGA-BRCA,0.7963683290953014,log2_fold_change,1.4464121420481814e-70,0.6668869795109055,0.00442,0.00442,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,vacuolar protein sorting 72 homolog,1,0.41782674487772636,4722,1.0
GPR83,TCGA-BRCA,-0.7879894824801297,log2_fold_change,1.0898280623195926e-08,0.6636423721684792,0.0074,0.0074,available,,,0.0,no_support,3,1.0,available,G protein-coupled receptor 83,1,0.41776059304211977,4723,1.0
KIAA1522,TCGA-BRCA,0.8038932623262802,log2_fold_change,1.0210164840631096e-11,0.6710328666706723,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4177582166676681,4724,1.0
NFE2L2,TCGA-BRCA,-0.6051959602744326,log2_fold_change,5.473478293342874e-54,0.553505978489455,0.117455,0.117455,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,NFE2 like bZIP transcription factor 2,17,0.41774024462236375,4725,1.0
C7orf50,TCGA-BRCA,0.803794145116667,log2_fold_change,6.055591984225822e-25,0.6708526107072043,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4177131526768011,4726,1.0
SFRS5,TCGA-BRCA,-0.8037381455004908,log2_fold_change,5.058656891319324e-35,0.6707925253860482,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.417698131346512,4727,1.0
CRBN,TCGA-BRCA,-0.6167875049976796,log2_fold_change,2.8885186880635125e-41,0.5602956197800877,0.110429,0.110429,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cereblon,1,0.4176811549450219,4728,1.0
FAM69C,TCGA-BRCA,-0.8033151265812664,log2_fold_change,2.9938720107973397e-16,0.6706723547437361,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.417668088685934,4729,1.0
RIBC1,TCGA-BRCA,0.8032293903628718,log2_fold_change,7.288167489949606e-18,0.67061226942258,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,RIB43A domain with coiled-coils 1,0,0.417653067355645,4730,1.0
ENAH,TCGA-BRCA,0.6487712509395624,log2_fold_change,3.0573188442606846e-34,0.5829477858559154,0.08761,0.08761,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ENAH actin regulator,2,0.4176394464639789,4731,1.0
CDK2AP2,TCGA-BRCA,0.8031611276367769,log2_fold_change,1.3423162156919723e-37,0.670552184101424,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cyclin dependent kinase 2 associated protein 2,2,0.41763804602535604,4732,1.0
WDR19,TCGA-BRCA,-0.7856367181627739,log2_fold_change,4.1058686496823865e-42,0.6622003244607343,0.008326,0.008326,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,WD repeat domain 19,2,0.41763158111518356,4733,1.0
S100A2,TCGA-BRCA,-0.6599390770682394,log2_fold_change,0.0003085977318955,0.5897374271465481,0.080764,0.080764,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,S100 calcium binding protein A2,0,0.41762535678663704,4734,1.0
LRGUK,TCGA-BRCA,0.8029882622463171,log2_fold_change,3.698424979757212e-12,0.670432013459112,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,leucine rich repeats and guanylate kinase domain containing,0,0.417608003364778,4735,1.0
PRKCE,TCGA-BRCA,-0.6838656471397266,log2_fold_change,5.909095376804907e-45,0.6051192693624947,0.065256,0.065256,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,protein kinase C epsilon,5,0.4175938173406237,4736,1.0
SHKBP1,TCGA-BRCA,0.8028093756496979,log2_fold_change,3.354263124167743e-38,0.6703719281379559,0.0,0.0,no_support,unprognostic - favorable,favorable,0.0,available,3,1.0,available,SH3KBP1 binding protein 1,1,0.41759298203448897,4737,1.0
RPN1,TCGA-BRCA,0.6380372627101014,log2_fold_change,6.5689537526909225e-53,0.575076608784474,0.095247,0.095247,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ribophorin I,5,0.4175809021961185,4738,1.0
EIF2AK1,TCGA-BRCA,0.7773558420892694,log2_fold_change,2.9057455262131367e-81,0.6568527308778466,0.013419,0.013419,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,eukaryotic translation initiation factor 2 alpha kinase 1,2,0.41756793271946163,4739,1.0
APITD1,TCGA-BRCA,0.8026803387228334,log2_fold_change,4.1625738364404393e-44,0.6702517574956438,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.417562939373911,4740,1.0
C11orf31,TCGA-BRCA,0.8026768899230774,log2_fold_change,3.0205402096574505e-39,0.6701916721744877,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4175479180436219,4741,1.0
MS4A2,TCGA-BRCA,-0.7927099649762503,log2_fold_change,2.01409687231097e-07,0.6652646758396924,0.004872,0.004872,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,membrane spanning 4-domains A2,5,0.4175341689599231,4742,1.0
ALOX15,TCGA-BRCA,-0.7100929864542849,log2_fold_change,0.0040722663532409,0.6195998317611008,0.050514,0.050514,available,potential prognostic - unfavorable,unfavorable,0.5,available,2,0.5,available,arachidonate 15-lipoxygenase,10,0.4175284579402752,4743,1.0
IL3RA,TCGA-BRCA,-0.801860172879783,log2_fold_change,4.0709692308379873e-20,0.6699513308898636,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,interleukin 3 receptor subunit alpha,3,0.4174878327224659,4744,1.0
FBXL3,TCGA-BRCA,-0.7825529418349841,log2_fold_change,1.0167827553707511e-48,0.6606381061106772,0.00923,0.00923,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,F-box and leucine rich repeat protein 3,4,0.4174670265276693,4745,1.0
SLC35B1,TCGA-BRCA,0.7888036575029176,log2_fold_change,4.579141635683864e-53,0.6638827134531035,0.00592,0.00592,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,solute carrier family 35 member B1,0,0.4174506783632759,4746,1.0
VPS36,TCGA-BRCA,-0.7920045698795768,log2_fold_change,8.214002763344082e-54,0.6649041639127561,0.004872,0.004872,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,vacuolar protein sorting 36 homolog,2,0.417444040978189,4747,1.0
RIPK2,TCGA-BRCA,0.7000976762782098,log2_fold_change,1.50701311001489e-42,0.614192152857057,0.055533,0.055533,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,receptor interacting serine/threonine kinase 2,9,0.41743128821426423,4748,1.0
NHP2,TCGA-BRCA,0.7982327112219938,log2_fold_change,4.451659018957088e-37,0.6677882593282461,0.00185,0.00185,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,NHP2 ribonucleoprotein,2,0.41740956483206154,4749,1.0
WBP4,TCGA-BRCA,-0.8008886860496727,log2_fold_change,1.830437106111829e-50,0.6694706483206153,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,WW domain binding protein 4,1,0.41736766208015386,4750,1.0
TSSC1,TCGA-BRCA,0.8007012850037576,log2_fold_change,2.620094083848677e-52,0.6694105629994592,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4173526407498648,4751,1.0
GJB5,TCGA-BRCA,-0.7939645828335644,log2_fold_change,5.2550912344802245e-06,0.6656852730877847,0.0037,0.0037,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,gap junction protein beta 5,1,0.4173463182719462,4752,1.0
RPL27A,TCGA-BRCA,-0.1558313542516263,log2_fold_change,0.0043057022556923,0.10857417532896714,0.060782,0.060782,available,potential prognostic - favorable,favorable,0.5,available,3,1.0,available,ribosomal protein L27a,17,0.4173390438322418,4753,1.0
TSEN34,TCGA-BRCA,0.8005750091957342,log2_fold_change,2.843425569851321e-38,0.6692903923571472,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,tRNA splicing endonuclease subunit 34,1,0.4173225980892868,4754,1.0
POLA1,TCGA-BRCA,0.1806468022837393,log2_fold_change,7.320940562272659e-07,0.1365739349876825,0.532632,0.532632,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,"DNA polymerase alpha 1, catalytic subunit",10,0.4173014837469206,4755,1.0
ZNF205,TCGA-BRCA,0.7845075285067713,log2_fold_change,5.424806262950123e-23,0.6617196418914859,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,zinc finger protein 205,1,0.4172799104728715,4756,1.0
MLYCD,TCGA-BRCA,-0.7844263869564534,log2_fold_change,2.6957923781304e-27,0.6616595565703298,0.0074,0.0074,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,malonyl-CoA decarboxylase,2,0.4172648891425824,4757,1.0
TLX1NB,TCGA-BRCA,0.8003034839834317,log2_fold_change,1.1195705078735648e-62,0.6689899657513669,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,TLX1 neighbor,0,0.41724749143784173,4758,1.0
LSM1,TCGA-BRCA,0.6556419733243786,log2_fold_change,2.5795311891690606e-47,0.586793246409902,0.082194,0.082194,available,potential prognostic - unfavorable,unfavorable,0.5,available,2,0.5,available,"LSM1 homolog, mRNA degradation associated",1,0.4172468116024755,4759,1.0
LAIR2,TCGA-BRCA,0.8000872163316223,log2_fold_change,9.222993416373187e-21,0.6688697951090549,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,leukocyte associated immunoglobulin like receptor 2,1,0.41721744877726374,4760,1.0
CHCHD2,TCGA-BRCA,0.6491020350557353,log2_fold_change,7.796414061422991e-35,0.5831881271405396,0.085673,0.085673,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,coiled-coil-helix-coiled-coil-helix domain containing 2,2,0.4172152817851349,4761,1.0
ATP10D,TCGA-BRCA,-0.8000023005325527,log2_fold_change,2.100774959720458e-34,0.6687496244667428,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,ATPase phospholipid transporting 10D (putative),1,0.4171874061166857,4762,1.0
RIMKLB,TCGA-BRCA,-0.7910529322394417,log2_fold_change,5.508325608816883e-38,0.6644835666646638,0.004255,0.004255,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,ribosomal modification protein rimK like family member B,1,0.417184641666166,4763,1.0
SLC25A20,TCGA-BRCA,-0.7843222440787461,log2_fold_change,2.7238132497811585e-29,0.6615994712491738,0.00701,0.00701,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,solute carrier family 25 member 20,1,0.4171523678122935,4764,1.0
LIN9,TCGA-BRCA,0.7860484799053236,log2_fold_change,1.5145191800252084e-31,0.6626209217088266,0.005928,0.005928,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,lin-9 DREAM MuvB core complex component,7,0.41713723042720663,4765,1.0
HIST1H3C,TCGA-BRCA,0.7996179276815558,log2_fold_change,2.3709645817760397e-49,0.6684491978609626,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41711229946524064,4766,1.0
FAM71D,TCGA-BRCA,0.7992555214380532,log2_fold_change,3.155028191773143e-35,0.6682689418974944,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41706723547437363,4767,1.0
VAMP3,TCGA-BRCA,-0.7756531145548475,log2_fold_change,8.429807172457385e-34,0.6558312804181938,0.012283,0.012283,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,vesicle associated membrane protein 3,17,0.41702857010454847,4768,1.0
HRH4,TCGA-BRCA,-0.7297236066465163,log2_fold_change,5.762382607085761e-18,0.6306555308538124,0.037383,0.037383,available,,,0.0,no_support,3,1.0,available,histamine receptor H4,2,0.4170096327134531,4769,1.0
CARM1,TCGA-BRCA,0.611001526491707,log2_fold_change,3.4504522496409176e-39,0.5565102445472571,0.111437,0.111437,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,coactivator associated arginine methyltransferase 1,13,0.41698681113681424,4770,1.0
DLEU1,TCGA-BRCA,0.6508448823745772,log2_fold_change,4.563005683120892e-25,0.5843297482425044,0.083611,0.083611,available,,,0.0,no_support,3,1.0,available,deleted in lymphocytic leukemia 1,0,0.4169851870606261,4771,1.0
GRN,TCGA-BRCA,0.6039798885317182,log2_fold_change,1.0181962297862906e-17,0.5529051252778946,0.115,0.115,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,granulin precursor,1,0.4169762813194736,4772,1.0
KIAA1324L,TCGA-BRCA,-0.798384052999408,log2_fold_change,1.2520460548358134e-28,0.6678483446494021,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41696208616235053,4773,1.0
F2R,TCGA-BRCA,0.6121406667306353,log2_fold_change,3.5226578750038444e-14,0.5572913537222857,0.110338,0.110338,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,coagulation factor II thrombin receptor,4,0.41690733843057143,4774,1.0
C17orf48,TCGA-BRCA,-0.7980044419389403,log2_fold_change,2.118603668794017e-46,0.667608003364778,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4169020008411945,4775,1.0
LOC344967,TCGA-BRCA,0.7977767299972818,log2_fold_change,6.351978679356527e-21,0.6675479180436219,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,acyl-CoA thioesterase 7 pseudogene,0,0.4168869795109055,4776,1.0
LYRM7,TCGA-BRCA,-0.7596315205744535,log2_fold_change,6.474957558460259e-30,0.6470588235294118,0.020367,0.020367,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,LYR motif containing 7,1,0.416856455882353,4777,1.0
TMCO7,TCGA-BRCA,-0.797516534727885,log2_fold_change,9.538919269345274e-88,0.6673676620801539,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41684191552003846,4778,1.0
BDH1,TCGA-BRCA,0.6961730724943642,log2_fold_change,1.5379442480728722e-12,0.6118488253319714,0.055168,0.055168,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,3-hydroxybutyrate dehydrogenase 1,3,0.41675420633299287,4779,1.0
LSM14B,TCGA-BRCA,0.7832213548913298,log2_fold_change,1.2600582348352149e-45,0.6609385327164574,0.0059,0.0059,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,LSM family member 14B,0,0.41670963317911436,4780,1.0
SRGN,TCGA-BRCA,-0.607875796830271,log2_fold_change,1.098368039989806e-11,0.5549480261972001,0.111875,0.111875,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,serglycin,1,0.41670575654930003,4781,1.0
PRTFDC1,TCGA-BRCA,-0.7924403828623499,log2_fold_change,1.2835612134816683e-32,0.6652045905185363,0.00148,0.00148,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,phosphoribosyl transferase domain containing 1,0,0.4166711476296341,4782,1.0
ZNF831,TCGA-BRCA,-0.7049107366182108,log2_fold_change,4.3920284440771265e-11,0.6167758216667668,0.049872,0.049872,available,,,0.0,no_support,3,1.0,available,zinc finger protein 831,0,0.4166619554166917,4783,1.0
NOP2,TCGA-BRCA,0.7714694509747471,log2_fold_change,7.91114839510939e-41,0.6535480382142642,0.013046,0.013046,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,NOP2 nucleolar protein,2,0.416648509553566,4784,1.0
TMEM155,TCGA-BRCA,0.7952003878200515,log2_fold_change,1.2772201617359668e-13,0.6665264675839693,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4166316168959923,4785,1.0
GLIS2,TCGA-BRCA,0.7323598754178047,log2_fold_change,1.914252988262928e-23,0.6319173225980893,0.034225,0.034225,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,GLIS family zinc finger 2,0,0.41653558064952234,4786,1.0
MMP23B,TCGA-BRCA,-0.768002138207871,log2_fold_change,3.288505941083624e-09,0.6519858198642072,0.014033,0.014033,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,matrix metallopeptidase 23B,0,0.4165047049660518,4787,1.0
C21orf29,TCGA-BRCA,-0.7942825369028776,log2_fold_change,4.720017557335691e-16,0.6659256143724088,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4164814035931022,4788,1.0
ZNF672,TCGA-BRCA,0.7905695357354201,log2_fold_change,2.053979348356721e-52,0.6643033107011957,0.00148,0.00148,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,zinc finger protein 672,0,0.4164458276752989,4789,1.0
OPTN,TCGA-BRCA,-0.7809813942330734,log2_fold_change,1.6884587235285784e-22,0.6595565703298684,0.006108,0.006108,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,optineurin,10,0.41641614258246706,4790,1.0
MYL2,TCGA-BRCA,-0.6470485246845464,log2_fold_change,0.0004913353149436,0.5815057381481704,0.084127,0.084127,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,myosin light chain 2,1,0.4164081845370426,4791,1.0
ASB5,TCGA-BRCA,-0.7938662700506965,log2_fold_change,4.054696980956361e-06,0.6656251877666286,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,ankyrin repeat and SOCS box containing 5,2,0.41640629694165715,4792,1.0
DLGAP3,TCGA-BRCA,0.7938379511906484,log2_fold_change,5.085271358852351e-20,0.6655651024454726,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,DLG associated protein 3,1,0.41639127561136813,4793,1.0
GLDC,TCGA-BRCA,0.7655293807673247,log2_fold_change,1.217003242105779e-05,0.650363516192994,0.015188,0.015188,available,unprognostic - favorable,favorable,0.0,available,3,1.0,available,glycine decarboxylase,1,0.4163878790482485,4794,1.0
GYLTL1B,TCGA-BRCA,0.793010356794448,log2_fold_change,0.001337207896097,0.6654449318031604,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4163612329507901,4795,1.0
SEC61A2,TCGA-BRCA,0.7928476962689315,log2_fold_change,2.0989284559101287e-38,0.6653848464820045,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,SEC61 translocon subunit alpha 2,2,0.4163462116205011,4796,1.0
AKAP11,TCGA-BRCA,-0.7712021182171451,log2_fold_change,6.7946538071898825e-25,0.653187526287328,0.01219,0.01219,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,A-kinase anchoring protein 11,0,0.416344381571832,4797,1.0
SEMA4B,TCGA-BRCA,0.6607102936237563,log2_fold_change,1.1746350387966334e-08,0.5903382803581085,0.075004,0.075004,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,semaphorin 4B,0,0.41633557008952715,4798,1.0
C10orf11,TCGA-BRCA,-0.7923754545890711,log2_fold_change,7.400064237770488e-14,0.6651445051973803,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.4162861262993451,4799,1.0
TOP1P2,TCGA-BRCA,0.7921427193782085,log2_fold_change,3.3730097103718e-20,0.6649642492339122,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,DNA topoisomerase I pseudogene 2,0,0.416241062308478,4800,1.0
MRPS26,TCGA-BRCA,0.7919119888371782,log2_fold_change,5.682995016553678e-31,0.6648440785916001,0.0,0.0,no_support,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,mitochondrial ribosomal protein S26,4,0.4162110196479,4801,1.0
ASTL,TCGA-BRCA,0.7650916590701917,log2_fold_change,3.1483166357595047e-12,0.6500030042660578,0.014801,0.014801,available,,,0.0,no_support,3,1.0,available,astacin like metalloendopeptidase,0,0.4162010010665145,4802,1.0
HIST1H2AK,TCGA-BRCA,0.7913868013241858,log2_fold_change,2.39405571062376e-16,0.664723907949288,0.0,0.0,no_support,,,0.0,no_support,3,1.0,available,,0,0.41618097698732204,4803,1.0
JAKMIP2,TCGA-BRCA,0.787272599114011,log2_fold_change,1.6456267313847428e-11,0.6632217749203869,0.00148,0.00148,available,,,0.0,no_support,3,1.0,available,janus kinase and microtubule interacting protein 2,0,0.41617544373009674,4804,1.0
ADRA1D,TCGA-BRCA,-0.6612751899118807,log2_fold_change,4.3920284440771265e-11,0.5906387069638888,0.074005,0.074005,available,,,0.0,no_support,3,1.0,available,adrenoceptor alpha 1D,3,0.41616092674097216,4805,1.0
CRIP2,TCGA-BRCA,0.6172505581410217,log2_fold_change,7.171406940721156e-16,0.5605960463858679,0.104004,0.104004,available,unprognostic - unfavorable,unfavorable,0.0,available,3,1.0,available,cysteine rich protein 2,0,0.416150011596467,4806,1.0
